class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1.0,0.014275899999999999,0.0081576600000000006,0.0040788300000000003,0.0081576600000000006,0.010197070000000001,0.0040788300000000003,0.0020394100000000002,0.0061182399999999996,0.0,0.0061182399999999996,0.0,0.0,0.012236489999999999,0.0040788300000000003,0.0,0.0020394100000000002,0.12541169999999999,0.16008495,0.17509110999999999,0.13874437000000001,0.15388753999999999,0.16520373999999999
1.0,0.01051615,0.0052580700000000001,0.00262904,0.0078871099999999993,0.013145179999999999,0.013145179999999999,0.0052580700000000001,0.00262904,0.00262904,0.013145179999999999,0.00262904,0.0078871099999999993,0.0,0.00262904,0.013145179999999999,0.00262904,0.13984516999999999,0.16682639999999999,0.15469035,0.14297419,0.18252187,0.10798056
1.0,0.0021844500000000001,0.013106680000000001,0.0021844500000000001,0.0043688900000000003,0.0065533400000000004,0.0021844500000000001,0.0043688900000000003,0.0043688900000000003,0.0043688900000000003,0.0,0.0065533400000000004,0.0087377900000000005,0.0087377900000000005,0.0021844500000000001,0.0065533400000000004,0.01092224,0.14873597999999999,0.17957941999999999,0.15044183999999999,0.15729642999999999,0.14910963999999999,0.12745878999999999
1.0,0.0,0.0027214100000000001,0.0027214100000000001,0.0,0.0027214100000000001,0.016328490000000001,0.013607070000000001,0.016328490000000001,0.0027214100000000001,0.013607070000000001,0.0081642399999999997,0.0027214100000000001,0.0,0.016328490000000001,0.0027214100000000001,0.0081642399999999997,0.1064156,0.14993651,0.13617331999999999,0.17131350000000001,0.16745713000000001,0.15984735
1.0,0.00272296,0.00272296,0.00272296,0.0,0.00272296,0.01089185,0.016337770000000001,0.0081688799999999999,0.00272296,0.01361481,0.0081688799999999999,0.01361481,0.0,0.01089185,0.01089185,0.00272296,0.13094127999999999,0.15978743000000001,0.1340771,0.13125138,0.17668570000000003,0.15833865
1.0,0.0,0.0030723999999999999,0.0030723999999999999,0.0030723999999999999,0.0,0.0092172000000000018,0.018434400000000004,0.0092172000000000018,0.0030723999999999999,0.012289599999999999,0.0092172000000000018,0.015362000000000001,0.0061447999999999997,0.012289599999999999,0.0092172000000000018,0.0092172000000000018,0.12707080000000001,0.11300027,0.15475173,0.15356657000000001,0.16507492000000001,0.16363970000000003
1.0,0.0,0.00630745,0.0042049699999999997,0.0021024799999999999,0.0021024799999999999,0.0042049699999999997,0.0042049699999999997,0.0084099399999999994,0.00630745,0.0042049699999999997,0.01471739,0.0042049699999999997,0.0042049699999999997,0.0042049699999999997,0.00630745,0.0084099399999999994,0.14326934999999999,0.15632403,0.15227779,0.18391283999999999,0.16334557,0.11677105
1.0,0.0,0.0045415799999999999,0.00227079,0.00227079,0.0045415799999999999,0.01135396,0.00227079,0.0090831699999999998,0.0,0.0068123799999999998,0.01362475,0.0090831699999999998,0.0045415799999999999,0.0068123799999999998,0.01135396,0.00227079,0.12043099,0.17180029999999999,0.14606573,0.13502605000000001,0.16724008000000001,0.16860517
1.0,0.0057253199999999999,0.0057253199999999999,0.0,0.0057253199999999999,0.01145063,0.0085879800000000003,0.0057253199999999999,0.0085879800000000003,0.0,0.0085879800000000003,0.0,0.0085879800000000003,0.0028626599999999999,0.01145063,0.0085879800000000003,0.022901270000000001,0.12586599000000001,0.13769454,0.16188110999999999,0.14526227,0.14353864,0.17125111000000001
1.0,0.00193804,0.0077521700000000001,0.0,0.0,0.0038760800000000001,0.0077521700000000001,0.0038760800000000001,0.0096902099999999994,0.00193804,0.00193804,0.0096902099999999994,0.0058141299999999998,0.00193804,0.0077521700000000001,0.0077521700000000001,0.0058141299999999998,0.11035469000000001,0.13699037999999999,0.17221325000000001,0.18417642000000001,0.14231614000000001,0.17642743
1.0,0.0020827900000000002,0.0041655700000000004,0.0062483599999999997,0.0020827900000000002,0.01041394,0.0083311500000000007,0.0020827900000000002,0.0062483599999999997,0.0,0.0041655700000000004,0.0041655700000000004,0.0083311500000000007,0.0041655700000000004,0.01041394,0.0020827900000000002,0.0083311500000000007,0.12275756,0.16995399999999999,0.15676275000000001,0.11883968,0.15462545999999999,0.19374906
1.0,0.0,0.0,0.0026319099999999999,0.0052638299999999997,0.0052638299999999997,0.02368723,0.0052638299999999997,0.0052638299999999997,0.0026319099999999999,0.0052638299999999997,0.010527659999999999,0.0078957400000000001,0.0,0.010527659999999999,0.0078957400000000001,0.013159570000000001,0.09830266,0.14646155999999999,0.16209919,0.14905813000000001,0.15655084999999999,0.18225104
1.0,0.0025112200000000002,0.0050224400000000004,0.0,0.0,0.0,0.01506733,0.01506733,0.012556110000000001,0.0025112200000000002,0.012556110000000001,0.0075336600000000002,0.0050224400000000004,0.0025112200000000002,0.010044890000000001,0.0075336600000000002,0.0025112200000000002,0.12115244999999999,0.17048198000000001,0.14841831999999999,0.16560509000000001,0.16948299,0.12441031
1.0,0.0035856600000000001,0.00179283,0.0053784799999999997,0.0,0.0053784799999999997,0.010756969999999999,0.00179283,0.0089641400000000006,0.0,0.0035856600000000001,0.0071713100000000002,0.0053784799999999997,0.00179283,0.010756969999999999,0.00179283,0.0035856600000000001,0.083415690000000001,0.15443339,0.18935811999999999,0.17619072999999999,0.17574263000000001,0.14914633999999999
1.0,0.0047947900000000002,0.0023974000000000001,0.0071921900000000002,0.0,0.0023974000000000001,0.0023974000000000001,0.0071921900000000002,0.0023974000000000001,0.0023974000000000001,0.0071921900000000002,0.019179169999999999,0.01438438,0.0047947900000000002,0.0023974000000000001,0.01198698,0.0047947900000000002,0.12530519999999998,0.18432233000000001,0.16100396,0.14789938,0.13701531,0.14855797000000001
1.0,0.0,0.0,0.0,0.0066545500000000004,0.0033272699999999998,0.016636370000000001,0.016636370000000001,0.0099818200000000006,0.0033272699999999998,0.0099818200000000006,0.013309100000000001,0.0099818200000000006,0.0,0.019963649999999999,0.0066545500000000004,0.016636370000000001,0.12500447000000001,0.17435009000000001,0.16807295999999999,0.13452280999999999,0.117877,0.14708168999999999
1.0,0.0,0.0,0.0,0.0,0.0,0.014725709999999999,0.014725709999999999,0.02576999,0.0,0.0073628599999999997,0.0073628599999999997,0.014725709999999999,0.0,0.029451419999999999,0.0073628599999999997,0.02576999,0.11966939,0.16084638000000001,0.16881884999999999,0.14534264,0.12976589999999999,0.12829974
1.0,0.0,0.0,0.0031564100000000001,0.0,0.0,0.0063128200000000002,0.015782040000000001,0.015782040000000001,0.0031564100000000001,0.0031564100000000001,0.0094692200000000004,0.018938449999999999,0.0,0.031564080000000001,0.0063128200000000002,0.012625630000000001,0.12595389000000001,0.16550220000000002,0.14519371,0.13986286000000001,0.15444759,0.14278341999999999
1.0,0.0,0.0043953899999999999,0.0021976999999999995,0.0,0.0021976999999999995,0.01318618,0.01318618,0.0065930900000000002,0.0,0.01098849,0.01098849,0.0065930900000000002,0.0021976999999999995,0.0065930900000000002,0.0043953899999999999,0.0043953899999999999,0.11314646,0.18203090999999999,0.13592419,0.11979985999999999,0.1726211,0.18856957999999999
1.0,0.0064699600000000003,0.0016174900000000001,0.0080874599999999994,0.0,0.0032349800000000001,0.0048524700000000002,0.0016174900000000001,0.0016174900000000001,0.0032349800000000001,0.0016174900000000001,0.012939930000000001,0.0048524700000000002,0.0048524700000000002,0.0032349800000000001,0.0,0.0064699600000000003,0.09105684,0.14618618,0.15662264000000001,0.17168435000000001,0.18924215,0.18050820000000001
1.0,0.0,0.0045542100000000004,0.0022771100000000002,0.0,0.0045542100000000004,0.018216840000000002,0.0045542100000000004,0.01138553,0.0022771100000000002,0.01366263,0.0091084200000000008,0.0022771100000000002,0.0,0.0045542100000000004,0.01138553,0.0022771100000000002,0.12296298,0.16362906999999999,0.14717527,0.17994513000000001,0.16206348000000001,0.13313985
1.0,0.0,0.0061278499999999998,0.0,0.0061278499999999998,0.0030639199999999999,0.039830999999999998,0.021447460000000002,0.0061278499999999998,0.0030639199999999999,0.015319620000000001,0.0030639199999999999,0.0,0.0061278499999999998,0.0061278499999999998,0.0,0.0061278499999999998,0.11046093,0.13679268999999999,0.15442362000000001,0.14876379000000001,0.165765,0.16123704999999999
1.0,0.0,0.0051462799999999996,0.0,0.0025731399999999998,0.0025731399999999998,0.010292559999999999,0.01801198,0.0025731399999999998,0.0,0.01801198,0.02315826,0.0025731399999999998,0.0051462799999999996,0.0,0.0051462799999999996,0.0077194200000000003,0.099781229999999999,0.14307295,0.16960417,0.14570714000000001,0.16922777999999999,0.16968111999999999
1.0,0.0058380799999999998,0.0029190399999999999,0.0029190399999999999,0.0058380799999999998,0.0058380799999999998,0.01167616,0.0029190399999999999,0.01167616,0.0,0.0,0.0029190399999999999,0.014595199999999999,0.0058380799999999998,0.017514229999999999,0.0087571200000000002,0.017514229999999999,0.11935439,0.15803997,0.14820952000000001,0.16273515999999999,0.15783227999999999,0.13706711999999999
1.0,0.0020742400000000002,0.0062227300000000001,0.0041484800000000004,0.0020742400000000002,0.01037121,0.01451969,0.0041484800000000004,0.0041484800000000004,0.0,0.0062227300000000001,0.0082969700000000007,0.0041484800000000004,0.0,0.0062227300000000001,0.0020742400000000002,0.0082969700000000007,0.11086459,0.15013117000000001,0.16700745,0.16074094999999999,0.17167013,0.15661604000000001
1.0,0.0021400999999999998,0.0021400999999999998,0.0085603799999999994,0.0,0.0042801899999999997,0.012840570000000001,0.0085603799999999994,0.0021400999999999998,0.0,0.01070048,0.0064202900000000004,0.01070048,0.0064202900000000004,0.0021400999999999998,0.0042801899999999997,0.0042801899999999997,0.11380571,0.16797128,0.16477859,0.18211724000000001,0.14758452,0.13813885000000001
1.0,0.0042813299999999999,0.0042813299999999999,0.00214066,0.0,0.00214066,0.010703320000000001,0.01498464,0.00214066,0.0,0.0085626499999999998,0.010703320000000001,0.0085626499999999998,0.00214066,0.0085626499999999998,0.0,0.0064219899999999998,0.068739069999999999,0.13861487,0.18600347,0.19176768999999999,0.17753067,0.15171770000000001
1.0,0.0096475599999999995,0.0,0.0048237799999999997,0.014471339999999999,0.0072356699999999996,0.0072356699999999996,0.0024118899999999999,0.0024118899999999999,0.0,0.0,0.0,0.0072356699999999996,0.012059449999999999,0.012059449999999999,0.0,0.016883229999999999,0.11081518,0.14012533999999999,0.15675641000000001,0.17077415000000001,0.15831427000000001,0.16673908000000001
1.0,0.018973609999999998,0.0081315499999999995,0.0027105200000000001,0.01355258,0.0081315499999999995,0.010842060000000001,0.0054210300000000003,0.0054210300000000003,0.0081315499999999995,0.0081315499999999995,0.0,0.0,0.0054210300000000003,0.0054210300000000003,0.0081315499999999995,0.0,0.15516236999999999,0.13384324,0.15466197000000001,0.17484727,0.12937192,0.14369259000000001
1.0,0.0,0.0078421199999999993,0.0026140400000000002,0.0052280800000000004,0.0,0.0078421199999999993,0.013070200000000001,0.0052280800000000004,0.0078421199999999993,0.0078421199999999993,0.0078421199999999993,0.010456160000000001,0.0078421199999999993,0.0052280800000000004,0.0078421199999999993,0.0078421199999999993,0.14238510000000001,0.15563061,0.14474936999999999,0.16618020999999999,0.12779075000000001,0.15870239999999999
1.0,0.0046867899999999997,0.0046867899999999997,0.0023433899999999999,0.0,0.0023433899999999999,0.01171697,0.014060359999999999,0.0093735699999999995,0.0023433899999999999,0.01171697,0.0046867899999999997,0.0046867899999999997,0.0023433899999999999,0.0093735699999999995,0.0023433899999999999,0.0070301799999999996,0.099286990000000006,0.16396519000000001,0.18686166000000001,0.17962508999999999,0.15603506,0.12049026
1.0,0.0038479299999999998,0.0057718999999999991,0.011543799999999998,0.0019239700000000001,0.0076958699999999996,0.0019239700000000001,0.0019239700000000001,0.0038479299999999998,0.0038479299999999998,0.0038479299999999998,0.0057718999999999991,0.0096198299999999994,0.0057718999999999991,0.0038479299999999998,0.0038479299999999998,0.0019239700000000001,0.15738990999999999,0.16369676,0.15051302,0.20270858,0.12250111,0.12623195000000001
1.0,0.0099566299999999993,0.0049783099999999997,0.0049783099999999997,0.0,0.0049783099999999997,0.0024891599999999998,0.0099566299999999993,0.0,0.0,0.0049783099999999997,0.022402410000000001,0.017424099999999998,0.0049783099999999997,0.0049783099999999997,0.0049783099999999997,0.0024891599999999998,0.12429975,0.19649405,0.16162697000000001,0.11498178000000001,0.12864010000000001,0.17439108
1.0,0.0027204500000000001,0.0054409100000000002,0.0027204500000000001,0.0027204500000000001,0.0054409100000000002,0.0027204500000000001,0.01088182,0.0027204500000000001,0.0027204500000000001,0.0054409100000000002,0.021763629999999999,0.016322719999999999,0.0027204500000000001,0.0081613599999999994,0.01088182,0.0054409100000000002,0.14341061999999999,0.18770634999999999,0.13574206999999999,0.15211319000000001,0.1597326,0.11247701
1.0,0.0079322799999999999,0.01322046,0.00264409,0.0,0.01057637,0.00264409,0.01322046,0.00528818,0.00528818,0.01057637,0.02115274,0.00264409,0.0,0.00528818,0.00264409,0.00264409,0.14978596,0.17525682000000001,0.12100848,0.17375441999999999,0.15982731999999999,0.11460330000000002
1.0,0.0047731199999999996,0.0047731199999999996,0.0,0.0023865599999999998,0.0,0.019092479999999998,0.0071596799999999999,0.0095462399999999992,0.0023865599999999998,0.0023865599999999998,0.0071596799999999999,0.0095462399999999992,0.0023865599999999998,0.011932799999999999,0.0071596799999999999,0.0047731199999999996,0.091326619999999997,0.12744361000000001,0.12876714,0.16582116,0.20725199,0.18392707
1.0,0.0081722600000000006,0.0061291899999999996,0.0,0.0020430600000000002,0.0040861300000000003,0.01430145,0.0081722600000000006,0.0081722600000000006,0.0020430600000000002,0.0040861300000000003,0.0040861300000000003,0.0040861300000000003,0.0020430600000000002,0.0081722600000000006,0.0020430600000000002,0.0040861300000000003,0.10598214,0.15929736,0.16484953999999999,0.14376781,0.17192571000000001,0.17245489
1.0,0.0055187600000000002,0.0055187600000000002,0.0082781399999999998,0.0055187600000000002,0.0082781399999999998,0.0082781399999999998,0.01103751,0.0027593800000000001,0.0082781399999999998,0.01103751,0.0055187600000000002,0.0082781399999999998,0.0027593800000000001,0.0055187600000000002,0.0082781399999999998,0.0055187600000000002,0.12780532,0.16899481999999999,0.13665795999999999,0.13056108999999999,0.14438903,0.18121665000000001
1.0,0.0069950400000000001,0.00233168,0.0069950400000000001,0.0069950400000000001,0.0046633600000000001,0.0046633600000000001,0.0069950400000000001,0.0046633600000000001,0.00233168,0.0069950400000000001,0.0046633600000000001,0.0046633600000000001,0.0093267200000000001,0.0069950400000000001,0.00233168,0.011658400000000001,0.10497122,0.19536556999999999,0.18585420000000002,0.14041103999999999,0.11880615,0.16132462
1.0,0.0,0.0070413100000000003,0.0035206500000000002,0.0070413100000000003,0.0070413100000000003,0.0070413100000000003,0.028165229999999999,0.01056196,0.01056196,0.021123920000000001,0.0,0.01056196,0.0,0.014082610000000001,0.01056196,0.0035206500000000002,0.14691815999999999,0.16232809000000001,0.18733239999999998,0.15127402000000001,0.12177517,0.089546029999999999
1.0,0.0022691500000000002,0.0022691500000000002,0.0045382900000000004,0.0,0.0045382900000000004,0.01134573,0.01134573,0.0045382900000000004,0.0022691500000000002,0.0090765800000000008,0.013614869999999999,0.0090765800000000008,0.0,0.0068074399999999997,0.0068074399999999997,0.0022691500000000002,0.10211929,0.17160178000000001,0.17505311000000001,0.18119572,0.16087512000000001,0.11838915999999999
1.0,0.0027235200000000001,0.0,0.0027235200000000001,0.0027235200000000001,0.0,0.01089407,0.01089407,0.0081705500000000004,0.0054470400000000002,0.01089407,0.0054470400000000002,0.01089407,0.0,0.0081705500000000004,0.013617590000000001,0.016341109999999999,0.10410752,0.14298778000000001,0.14703595999999999,0.14915571999999999,0.15887469000000001,0.18889761999999999
1.0,0.0023179199999999998,0.0069537599999999998,0.0,0.0069537599999999998,0.0115896,0.016225449999999999,0.0046358399999999996,0.0046358399999999996,0.0,0.0023179199999999998,0.0115896,0.0069537599999999998,0.0046358399999999996,0.0092716799999999992,0.0046358399999999996,0.0,0.12269539,0.15986136000000001,0.1267501,0.15878468000000001,0.18494910000000001,0.15424255000000001
1.0,0.0044354999999999993,0.0066532600000000003,0.0022177500000000001,0.0022177500000000001,0.0022177500000000001,0.0044354999999999993,0.0066532600000000003,0.0088710100000000004,0.0,0.0044354999999999993,0.022177519999999999,0.0066532600000000003,0.0088710100000000004,0.0066532600000000003,0.0022177500000000001,0.0,0.10899167,0.17084373,0.14246759000000001,0.12771932,0.16837804000000001,0.19288957000000001
1.0,0.0,0.0055781299999999997,0.0,0.0027890699999999998,0.0055781299999999997,0.013945330000000001,0.013945330000000001,0.011156269999999999,0.0055781299999999997,0.011156269999999999,0.013945330000000001,0.0055781299999999997,0.0,0.013945330000000001,0.0055781299999999997,0.0027890699999999998,0.12964484000000001,0.15827274,0.13837648999999999,0.15452128000000001,0.14292613000000001,0.16469584000000001
1.0,0.0044043900000000002,0.0088087800000000004,0.0,0.0022021999999999996,0.0066065899999999999,0.02422415,0.0044043900000000002,0.0088087800000000004,0.0044043900000000002,0.0044043900000000002,0.0044043900000000002,0.0022021999999999996,0.0,0.0088087800000000004,0.0044043900000000002,0.0,0.11475687,0.16065471000000001,0.16650603,0.12973213,0.14863647999999999,0.19162597000000001
1.0,0.0054922699999999996,0.0054922699999999996,0.0018307600000000001,0.0018307600000000001,0.0054922699999999996,0.02013831,0.0036615100000000002,0.0018307600000000001,0.0018307600000000001,0.0054922699999999996,0.0091537800000000002,0.0018307600000000001,0.0018307600000000001,0.0,0.0036615100000000002,0.0036615100000000002,0.10902989,0.17944183,0.15625907999999999,0.11767767,0.15259463000000001,0.21176668000000001
1.0,0.017654690000000001,0.0035309400000000002,0.0052964099999999997,0.0035309400000000002,0.0017654700000000001,0.0035309400000000002,0.0017654700000000001,0.0035309400000000002,0.0017654700000000001,0.0035309400000000002,0.0035309400000000002,0.0035309400000000002,0.0070618699999999996,0.0,0.0017654700000000001,0.0088273399999999995,0.11313042,0.17311319999999999,0.19013387000000001,0.14593286999999999,0.1395566,0.16751429000000001
1.0,0.0024339600000000002,0.0048679200000000004,0.0024339600000000002,0.0,0.0048679200000000004,0.0121698,0.0048679200000000004,0.0097358400000000008,0.0,0.0097358400000000008,0.01460376,0.0048679200000000004,0.0048679200000000004,0.0048679200000000004,0.0048679200000000004,0.0121698,0.11213299,0.19871606999999999,0.19193913000000001,0.15590958999999999,0.12664639999999999,0.11729741
1.0,0.0026607800000000002,0.0053215600000000004,0.0026607800000000002,0.0053215600000000004,0.0053215600000000004,0.015964679999999998,0.0053215600000000004,0.010643120000000001,0.0,0.0026607800000000002,0.0026607800000000002,0.0053215600000000004,0.0079823399999999992,0.013303899999999999,0.0,0.021286240000000001,0.11509954999999999,0.18155424000000001,0.19705888999999999,0.17179737,0.097784960000000004,0.13027378000000001
1.0,0.0063598300000000003,0.0042398799999999997,0.01059971,0.0084797699999999993,0.0063598300000000003,0.0021199399999999998,0.0042398799999999997,0.0021199399999999998,0.0042398799999999997,0.0021199399999999998,0.0021199399999999998,0.0084797699999999993,0.01059971,0.0063598300000000003,0.0021199399999999998,0.0042398799999999997,0.14717237999999999,0.15624358999999999,0.13032439000000001,0.17296344999999999,0.17007294000000001,0.13842557999999999
1.0,0.00336637,0.00673275,0.00336637,0.0,0.00673275,0.030297370000000001,0.020198250000000001,0.00673275,0.00336637,0.0134655,0.0,0.016831869999999999,0.0,0.0134655,0.01009912,0.0,0.16590716999999999,0.18247416999999999,0.12811475999999999,0.15416852,0.093908809999999995,0.14077157000000001
1.0,0.00230569,0.0092227699999999999,0.00461138,0.00230569,0.00691707,0.011528460000000001,0.00691707,0.00461138,0.00461138,0.00461138,0.0092227699999999999,0.0092227699999999999,0.00461138,0.00461138,0.00691707,0.0,0.15462754000000001,0.17317105999999999,0.13646429999999998,0.15108426999999999,0.16560827,0.12681689999999998
1.0,0.02136455,0.010682280000000001,0.0053411400000000003,0.0,0.0071215200000000001,0.00178038,0.00178038,0.0071215200000000001,0.0035607600000000001,0.00178038,0.0,0.00178038,0.0053411400000000003,0.0035607600000000001,0.0,0.0,0.13818758,0.17872265000000001,0.16748373,0.13327351000000001,0.16159568999999999,0.14952166
1.0,0.0052688400000000003,0.0079032500000000006,0.0026344200000000002,0.0,0.0,0.0079032500000000006,0.018440930000000001,0.0079032500000000006,0.0079032500000000006,0.0079032500000000006,0.0052688400000000003,0.013172089999999999,0.0,0.010537670000000001,0.0079032500000000006,0.0026344200000000002,0.12784206000000001,0.15647420000000001,0.11205516,0.15736554999999999,0.19164777,0.14923854
1.0,0.0027651999999999998,0.011060810000000001,0.0027651999999999998,0.0082956000000000002,0.0055303999999999996,0.0027651999999999998,0.011060810000000001,0.0027651999999999998,0.011060810000000001,0.0027651999999999998,0.011060810000000001,0.011060810000000001,0.0082956000000000002,0.0055303999999999996,0.0082956000000000002,0.0055303999999999996,0.16366027,0.16473629000000001,0.15315962999999999,0.16718554999999999,0.11935013,0.12130008
1.0,0.0039739099999999998,0.0039739099999999998,0.0039739099999999998,0.0019869599999999999,0.0039739099999999998,0.0099347800000000007,0.0059608700000000001,0.0059608700000000001,0.0039739099999999998,0.0079478299999999995,0.0099347800000000007,0.0019869599999999999,0.0019869599999999999,0.0039739099999999998,0.0039739099999999998,0.0059608700000000001,0.09552687,0.15771718000000001,0.15585771000000001,0.17891660000000001,0.17133103999999999,0.16117234999999999
1.0,0.00623692,0.0,0.00311846,0.0093553799999999999,0.00623692,0.021829210000000002,0.00311846,0.00623692,0.0,0.0,0.0,0.01559229,0.00623692,0.01559229,0.0093553799999999999,0.021829210000000002,0.13053437000000001,0.17893202,0.16553788,0.16470120000000002,0.14272562999999999,0.092830540000000003
1.0,0.0,0.01131093,0.0,0.0056554600000000002,0.014138660000000001,0.016966390000000001,0.01131093,0.0028277300000000001,0.0,0.0084831899999999998,0.0056554600000000002,0.0056554600000000002,0.0028277300000000001,0.01131093,0.0028277300000000001,0.014138660000000001,0.15436933999999999,0.13940326,0.15741498000000001,0.16269343,0.15508015999999999,0.11792957
1.0,0.0,0.0053064899999999996,0.0026532399999999999,0.0,0.0053064899999999996,0.03979866,0.010612979999999999,0.0079597299999999999,0.0,0.0053064899999999996,0.010612979999999999,0.0053064899999999996,0.0026532399999999999,0.010612979999999999,0.0,0.0,0.11882336,0.13855195000000001,0.18599354000000001,0.16548645000000001,0.13658608,0.14842886
1.0,0.0,0.0090891600000000006,0.0,0.0,0.0022722900000000002,0.027267489999999998,0.01136145,0.00681687,0.0022722900000000002,0.0045445800000000003,0.00681687,0.00681687,0.00681687,0.0045445800000000003,0.0022722900000000002,0.0,0.14027479000000001,0.14712702999999999,0.17762505000000001,0.14227318,0.13962058999999999,0.16218773
1.0,0.017886719999999998,0.0079496500000000008,0.0019874099999999998,0.0059622399999999997,0.0079496500000000008,0.0,0.0019874099999999998,0.0039748300000000004,0.0039748300000000004,0.0,0.0,0.0039748300000000004,0.0059622399999999997,0.0059622399999999997,0.0019874099999999998,0.0099370699999999992,0.11008961,0.14199633,0.16641487999999999,0.18696299,0.17052415000000001,0.14451551000000001
1.0,0.0079204700000000006,0.0079204700000000006,0.0026401599999999999,0.01056063,0.0079204700000000006,0.0,0.0026401599999999999,0.0079204700000000006,0.0026401599999999999,0.0026401599999999999,0.0,0.0079204700000000006,0.01056063,0.0079204700000000006,0.0079204700000000006,0.018481099999999997,0.16084035999999999,0.14030036000000001,0.15155094999999999,0.19089379000000001,0.11491968,0.13588860999999999
1.0,0.0,0.00473465,0.00473465,0.0,0.00473465,0.026040589999999999,0.0094693099999999999,0.0071019799999999999,0.00236733,0.0094693099999999999,0.00473465,0.00473465,0.00236733,0.0071019799999999999,0.00473465,0.00236733,0.12894891999999999,0.17924349000000001,0.17051522,0.14585887,0.10943443999999999,0.17130599999999999
1.0,0.0078540499999999996,0.0078540499999999996,0.0,0.01047207,0.015708100000000003,0.02094414,0.00261802,0.0078540499999999996,0.0,0.00261802,0.00523603,0.0,0.00523603,0.015708100000000003,0.0,0.00261802,0.093870170000000003,0.10667158,0.13146545000000001,0.15054751,0.20552733000000001,0.20719726999999999
